CustomerID|CustomerName|Address1|Address2|City|State|PostalCode
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Village at Ticonderoga|1019 Wicker Street"|Elderwood Village at Ticonderoga|1019 Wicker Street|||NY|12883
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood at Ticonderoga|1019 Wicker Street"|Elderwood at Ticonderoga|1019 Wicker Street|||NY|12883
"Elderwood Administrative Services LLC|Ted Ruff|Woodmark Pharmcy|1142 Wehrle Drive"|Woodmark Pharmcy|1142 Wehrle Drive|||NY|14221
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood at Amherst|4459 Bailey Ave"|Elderwood at Amherst|4459 Bailey Ave|||NY|14226
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Assisted Living at West Seneca|580 Orchard Park Rd"|Elderwood Assisted Living at West Seneca|580 Orchard Park Rd|||NY|14224
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Residences at Wheatfield|100 Crestwood Ct"|Elderwood Residences at Wheatfield|100 Crestwood Ct|||NY|14304
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Affiliates Waltham|69 Hickory Drive
Suite 1"|Elderwood Affiliates Waltham|"69 Hickory Drive
Suite 1"|||MA|
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood of Uihlein at Lake Placid|185 Old Military Road"|Elderwood of Uihlein at Lake Placid|185 Old Military Road|||NY|12946
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Assisted Living at Tonawanda|111 Ensminger Rd"|Elderwood Assisted Living at Tonawanda|111 Ensminger Rd|||NY|14150-6719
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood at Waverly|37 N Chemung St"|Elderwood at Waverly|37 N Chemung St|||NY|14892
"Elderwood Administrative Services LLC|Ted Ruff|Woodmark Pharmacy of NY|1142 Wehrle Rd"|Woodmark Pharmacy of NY|1142 Wehrle Rd|||NY|14221
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Development|1142-1146 Wherle Dr"|Elderwood Development|1142-1146 Wherle Dr|||NY|14211
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood at Hornell|1 Bethesda Dr"|Elderwood at Hornell|1 Bethesda Dr|||NY|14843
"Elderwood Administrative Services LLC|Ted Ruff|Elderwoood Senior Living at Lancaster|120 Rider Avenue"|Elderwoood Senior Living at Lancaster|120 Rider Avenue|||PA|17603-4831
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Assisted Living at Waverly|44 Ball St"|Elderwood Assisted Living at Waverly|44 Ball St|||NY|14892
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Assisted Living at Wheatfield|2600 Niagara Falls Blvd"|Elderwood Assisted Living at Wheatfield|2600 Niagara Falls Blvd|||NY|14304
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Residences at Cheektowaga|151 Bennett Rd"|Elderwood Residences at Cheektowaga|151 Bennett Rd|||NY|14227
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood of Scallop Shell at Wakefield|55 Scallop Shell Way"|Elderwood of Scallop Shell at Wakefield|55 Scallop Shell Way|||RI|2879
"Elderwood Administrative Services LLC|Ted Ruff|Tonawanda Manor|111 Ensminger Rd"|Tonawanda Manor|111 Ensminger Rd|||NY|14150
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood at Wheatfield|2600 Niagara Falls Blvd"|Elderwood at Wheatfield|2600 Niagara Falls Blvd|||NY|14304
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Administrative Services LLC|1142 Wehrle Drive"|Elderwood Administrative Services LLC|1142 Wehrle Drive|||NY|14221
"Elderwood Administrative Services LLC|Ted Ruff|Manor House - The|427 E Main Street"|Manor House - The|427 E Main Street|||NY|14020
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Village at St. Gregory Court|111 Saint Gregory Court"|Elderwood Village at St. Gregory Court|111 Saint Gregory Court|||NY|14221
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Village at Bassett Park|245 Bassett Road"|Elderwood Village at Bassett Park|245 Bassett Road|||NY|14221
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Village at Colonie|626 Watervliet Shaker Road"|Elderwood Village at Colonie|626 Watervliet Shaker Road|||NY|12110
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Village at Greece|1404 Long Pond Road"|Elderwood Village at Greece|1404 Long Pond Road|||NY|14626
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Village at Fairport|7 Chardonnay Drive"|Elderwood Village at Fairport|7 Chardonnay Drive|||NY|14450
"Elderwood Administrative Services LLC|Ted Ruff|Elderwood Village at Vestal|505 Clubhouse Road"|Elderwood Village at Vestal|505 Clubhouse Road|||NY|13850
"ELDERWOOD ASSISTED LIVING AT TIOGA|Ted Ruff|ELDERWOOD ASSISTED LIVING AT TIOGA|44 BALL ST"|ELDERWOOD ASSISTED LIVING AT TIOGA|44 BALL ST|||NY|14892
"Elemental Management Group|Ted Ruff|The Gardens Assisted Living Community|132 Ellen Street"|The Gardens Assisted Living Community|132 Ellen Street|||NY|13126
"Elemental Management Group|Ted Ruff|Elemental Management Group|8179 Cranes Watch Circle"|Elemental Management Group|8179 Cranes Watch Circle|||NY|13027
"Elemental Management Group|Ted Ruff|Waterville Residential Care Center|220 Tower Street"|Waterville Residential Care Center|220 Tower Street|||NY|13480
"Elemental Management Group|Ted Ruff|Morningstar Residential Care Center|17 Sunrise Drive"|Morningstar Residential Care Center|17 Sunrise Drive|||NY|13126
"Ellsworth Medical LLC|Ted Ruff|Ellsworth Medical LLC|540 Windsor Ave"|Ellsworth Medical LLC|540 Windsor Ave|||CT|06095
"ELMIRA PSYCHIATRIC CENTER|John Coyle|ELMIRA PSYCHIATRIC CENTER|100 WASHINGTON ST"|ELMIRA PSYCHIATRIC CENTER|100 WASHINGTON ST|||NY|14902
"Epilepsy Pralid Inc|Ted Ruff|Epilepsy Pralid Inc|2 Townline Circle"|Epilepsy Pralid Inc|2 Townline Circle|||NY|14623
"Episcopal Community Housing Inc|Ted Ruff|Episcopal Community Housing Inc|705 Renaissance Dr"|Episcopal Community Housing Inc|705 Renaissance Dr|||NY|14221
"Episcopal Community Housing Inc|Ted Ruff|Chelsea Square Clubhouse|671 Downing Ln"|Chelsea Square Clubhouse|671 Downing Ln|||NY|14221
"Episcopal Community Housing Inc|Ted Ruff|Canterbury Woods - Gates Circle|1 Gates Circle"|Canterbury Woods - Gates Circle|1 Gates Circle|||NY|14209
"Episcopal Community Housing Inc|Ted Ruff|Canterbury Woods|705 Renaissance Dr"|Canterbury Woods|705 Renaissance Dr|||NY|14221
"Episcopal Senior Life Communities|Ted Ruff|Episcopal Church Home - River Edge Manor|535 Mt Hope Ave"|Episcopal Church Home - River Edge Manor|535 Mt Hope Ave|||NY|14620
"Episcopal Senior Life Communities|Ted Ruff|Episcopal Church Home - Seabury Woods|110 Dalaker Dr"|Episcopal Church Home - Seabury Woods|110 Dalaker Dr|||NY|14624
"Episcopal Senior Life Communities|Ted Ruff|Episcopal Church Home - Brentland Woods|3831 E Henrietta Rd"|Episcopal Church Home - Brentland Woods|3831 E Henrietta Rd|||NY|14467
"Episcopal Senior Life Communities|Ted Ruff|Episcopal Senior Life Communities|505 Mt Hope Ave"|Episcopal Senior Life Communities|505 Mt Hope Ave|||NY|14620
"Episcopal Senior Life Communities|Ted Ruff|Episcopal Church Home|505 Mt Hope Ave"|Episcopal Church Home|505 Mt Hope Ave|||NY|14620
"Episcopal Senior Life Communities|Ted Ruff|Episcopal Senior Housing - Pinehurst|1000 Pine Trail"|Episcopal Senior Housing - Pinehurst|1000 Pine Trail|||NY|14472
"Episcopal Senior Life Communities|Ted Ruff|Episcopal Church Home - Beatrice Place|600 Denise Rd"|Episcopal Church Home - Beatrice Place|600 Denise Rd|||NY|14616
"Episcopal Senior Life Communities|Ted Ruff|Episcopal Church Home - Rockwood Center|3833 E Henrietta Road"|Episcopal Church Home - Rockwood Center|3833 E Henrietta Road|||NY|14467
"Episcopal Senior Life Communities|Ted Ruff|Episcopal Church Home - Valley Manor|1570 East Ave"|Episcopal Church Home - Valley Manor|1570 East Ave|||NY|14610
"Erie County Medical Center|Tony DelVecchio|Erie County Medical Center|462 Grider St"|Erie County Medical Center|462 Grider St|||NY|14215
"ESAAL|Ted Ruff|ESAAL|646 Plank Rd - Ste 207"|ESAAL|646 Plank Rd - Ste 207|||NY|12065
"Essen Medical Associates|John Coyle|Essen Medical Associates|3231 East Tremont Avenue"|Essen Medical Associates|3231 East Tremont Avenue|||NY|10461
"Evangelical Homes|Lisa Witt|Evangelical Homes|14900 Shoreline Drive"|Evangelical Homes|14900 Shoreline Drive|||MI|48313-2241
"Evergreen HFA|Lisa Witt|Evergreen HFA|4926 N Jefferson St"|Evergreen HFA|4926 N Jefferson St|||NY|13142
"Evis Home Care|Lisa Witt|Evis Home Care|141 South St, Suite B"|Evis Home Care|141 South St, Suite B|||CT|06110
"Evis Home Care|Lisa Witt|Evis Medical Equipment Inc|751 Maple Ave"|Evis Medical Equipment Inc|751 Maple Ave|||CT|06114
"Fairport Baptist Homes|Ted Ruff|The Woodlands|10 Stonebrook Drive"|The Woodlands|10 Stonebrook Drive|||NY|14450
"Fairport Baptist Homes|Ted Ruff|Fairport Baptist Homes|4646 Nine Mile Point Rd"|Fairport Baptist Homes|4646 Nine Mile Point Rd|||NY|14450
"Family Services of Rochester|Ted Ruff|Northfield - The|4590 Nine Mile Pt Rd"|Northfield - The|4590 Nine Mile Pt Rd|||NY|14450
"Family Services of Rochester|Ted Ruff|Danforth Towers East|140 West Ave"|Danforth Towers East|140 West Ave|||NY|14611
"Family Services of Rochester|Ted Ruff|Family Services of Rochester|4560 Nine Mile Point Road"|Family Services of Rochester|4560 Nine Mile Point Road|||NY|14450
"Family Services of Rochester|Ted Ruff|Hudson Ridge Apartments|401 Seneca Manor Drive"|Hudson Ridge Apartments|401 Seneca Manor Drive|||NY|14621
"Family Services of Rochester|Ted Ruff|Long Pond Senior  Housing|1 Gbc Parkway"|Long Pond Senior  Housing|1 Gbc Parkway|||NY|14626
"Family Services of Rochester|Ted Ruff|Jonathan Child Apartments|399 Colvin Street"|Jonathan Child Apartments|399 Colvin Street|||NY|14611
"Feigi, Taub, Halberstam Audiology|Ted Ruff|Feigi, Taub, Halberstam Audiology|1651 Coney Island Ave"|Feigi, Taub, Halberstam Audiology|1651 Coney Island Ave|||NY|11230-5856
"Filben Group|Lisa Witt|Medford Hamlet|1529 N Ocean Ave"|Medford Hamlet|1529 N Ocean Ave|||NY|11763
"Filben Group|Lisa Witt|Filben Group|800 Westchester Ave"|Filben Group|800 Westchester Ave|||NY|10573
"Filben Group|Lisa Witt|Seaview Senior Living HDF Corporation|140 Friendship Lane"|Seaview Senior Living HDF Corporation|140 Friendship Lane|||NY|10314
"Filben Group|Lisa Witt|Braemar Living at Wallkill|21 Riverside Dr"|Braemar Living at Wallkill|21 Riverside Dr|||NY|10941
"Finger Lakes Addictions - FLACRA|Lisa Witt|Finger Lakes Addictions - FLACRA|28 E Main St"|Finger Lakes Addictions - FLACRA|28 E Main St|||NY|14432
"Finger Lakes Addictions - FLACRA|Lisa Witt|FLACRA OHE|621 Church Street"|FLACRA OHE|621 Church Street|||NY|14513
"Finger Lakes Addictions - FLACRA|Lisa Witt|FLACRA Safe Haven|400 Fort Hill Avenue, Bldg. 14"|FLACRA Safe Haven|400 Fort Hill Avenue, Bldg. 14|||NY|14424
"Finger Lakes DDSO - Rochester|Lisa Witt|Finger Lakes DDSO - Rochester|620 Westfall Rd"|Finger Lakes DDSO - Rochester|620 Westfall Rd|||NY|14620
"Finger Lakes Pain Management|Lisa Witt|Finger Lakes Pain Management|13 Ithaca St"|Finger Lakes Pain Management|13 Ithaca St|||NY|14845
"Finger Lakes Podiatry|Lisa Witt|Finger Lakes Podiatry|650 Pre-Emption Rd"|Finger Lakes Podiatry|650 Pre-Emption Rd|||NY|14456
"Finger Lakes Visiting Nurse Service|Lisa Witt|Finger Lakes Visiting Nurse Service|756  Pre-Emption Rd"|Finger Lakes Visiting Nurse Service|756  Pre-Emption Rd|||NY|14456
"Finger Lakes Visiting Nurse Service|Lisa Witt|VNS|2180 Empire Boulevard"|VNS|2180 Empire Boulevard|||NY|14609
"Focus Billing|John Coyle|Focus Billing|84 Route 59
Suite 102"|Focus Billing|"84 Route 59
Suite 102"|||NY|10901
"Focus Billing|Lisa Witt|Focus Rehabilitation & Nursing at Utica|1445 Kemble Street"|Focus Rehabilitation & Nursing at Utica|1445 Kemble Street|||NY|13501
"Focus Billing|John Coyle|Otsego Manor|128 Phoenix Mills Cross Road"|Otsego Manor|128 Phoenix Mills Cross Road|||NY|13326
"Foltsbrook Center for Nursing and Rehabilitation|Lisa Witt|Folts Home - Claxton Manor|104 N Washington St"|Folts Home - Claxton Manor|104 N Washington St|||NY|13350
"Foltsbrook Center for Nursing and Rehabilitation|Lisa Witt|Foltsbrook Center for Nursing and Rehabilitation|104 North Washington Street"|Foltsbrook Center for Nursing and Rehabilitation|104 North Washington Street|||NY|13350
"Foodlink Inc|Lisa Witt|Freshwise Catering|111 Ling Rd"|Freshwise Catering|111 Ling Rd|||NY|14612
"Foodlink Inc|Lisa Witt|Foodlink Inc|1999 Mount Read Blvd, Building 1-2"|Foodlink Inc|1999 Mount Read Blvd, Building 1-2|||NY|14615
"Fountain House|Lisa Witt|Fountain House - 100th St Residence|19 W 100th St"|Fountain House - 100th St Residence|19 W 100th St|||NY|10025
"Fountain House|Lisa Witt|Fountain House - Wanaque Residence|359 W 47th St"|Fountain House - Wanaque Residence|359 W 47th St|||NY|10036
"Fountain House|Lisa Witt|Fountain House|425 W 47th St"|Fountain House|425 W 47th St|||NY|10036
"Fountain House Bronx|Lisa Witt|Fountain House Bronx|564 Walton Ave"|Fountain House Bronx|564 Walton Ave|||NY|10451
"Fountain of Youth Medical Spa|Rick Chapman|Fountain of Youth Medical Spa|4701 North Navarro Street"|Fountain of Youth Medical Spa|4701 North Navarro Street|||TX|77904
"Fox Run at Orchard Park|Ted Ruff|Fox Run at Orchard Park|1 Fox Run Ln"|Fox Run at Orchard Park|1 Fox Run Ln|||NY|14127
"Franciscan Sisters of St Joseph|Lisa Witt|Franciscan Sisters of St Joseph|5286 S Park Ave"|Franciscan Sisters of St Joseph|5286 S Park Ave|||NY|14075
"FRED & HARRIETT TAYLOR HEALTH CTR|Migration User|FRED & HARRIETT TAYLOR HEALTH CTR|7571 RTE 54"|FRED & HARRIETT TAYLOR HEALTH CTR|7571 RTE 54|||NY|14810
"Fredonia Place|Ted Ruff|Fredonia Place|50 Howard St"|Fredonia Place|50 Howard St|||NY|14063
"Fredonia Place|Ted Ruff|Fredonia Place of Williamsville|201 Reist Street"|Fredonia Place of Williamsville|201 Reist Street|||NY|14221
"Frewsburg Rest Home Inc|Lisa Witt|Frewsburg Rest Home Inc|106 W Main St"|Frewsburg Rest Home Inc|106 W Main St|||NY|14738
"Gastroenterology Associates|Lisa Witt|Gastroenterology Associates|60 Maple Rd"|Gastroenterology Associates|60 Maple Rd|||NY|14221-2917
"Genesis Healh Instiute|Shaina Pineiro|Genesis Healh Instiute|1001 Northeast 26th Street"|Genesis Healh Instiute|1001 Northeast 26th Street|||FL|33305
"Geneva General Hospital|Tony DelVecchio|Finger Lakes Health|196 North St"|Finger Lakes Health|196 North St|||NY|14456
"Geneva General Hospital|Tony DelVecchio|Homestead at Soldiers & Sailors - The|418 N Main St"|Homestead at Soldiers & Sailors - The|418 N Main St|||NY|14527
"Geneva General Hospital|Tony DelVecchio|Soldiers & Sailors Memorial Hospital|418 N Main St"|Soldiers & Sailors Memorial Hospital|418 N Main St|||NY|14527
"Geneva General Hospital|Tony DelVecchio|Geneva General Hospital|196 North St"|Geneva General Hospital|196 North St|||NY|14456
"Geneva General Hospital|Tony DelVecchio|Huntington Living Center|369 E Main St"|Huntington Living Center|369 E Main St|||NY|13165
"Geneva General Hospital|Tony DelVecchio|Living Center at Geneva - South|45 Mason St"|Living Center at Geneva - South|45 Mason St|||NY|14456
"Geneva General Hospital|Tony DelVecchio|Living Center at Geneva - North|75 Mason St"|Living Center at Geneva - North|75 Mason St|||NY|14456
"Gettysburg Cancer Center|John Coyle|Gettysburg Cancer Center|20 Expedition Trl
Ste 101"|Gettysburg Cancer Center|"20 Expedition Trl
Ste 101"|||PA|17325
"Gettysburg Cancer Center|John Coyle|Westminster Cancer Center|826 Washington Road"|Westminster Cancer Center|826 Washington Road|||MD|21157
"Gettysburg Cancer Center|John Coyle|Hanover Cancer Center|250 Fame Ave
Ste 206 B"|Hanover Cancer Center|"250 Fame Ave
Ste 206 B"|||PA|17331
"Golden Laser Aesthetics|Lisa Witt|Golden Laser Aesthetics|1113 Washington Avenue #110"|Golden Laser Aesthetics|1113 Washington Avenue #110|||CO|80401
"GOOD SAMARITAN HOSPITAL MED CTR|Migration User|GOOD SAMARITAN HOSPITAL MED CTR|1000 MONTAUK HWY"|GOOD SAMARITAN HOSPITAL MED CTR|1000 MONTAUK HWY|||NY|11795
"Good Shepherd Village at Endwell|Lisa Witt|Good Shepherd Village at Endwell|32 Village Dr"|Good Shepherd Village at Endwell|32 Village Dr|||NY|13760
"Go Source|John Coyle|Go Source|197 Route 18, Ste 3000, Pmb4246"|Go Source|197 Route 18, Ste 3000, Pmb4246|||NJ|08816
"Gowanda Rehab & Nursing Center|Ted Ruff|Gowanda Rehab & Nursing Center|100 Miller St"|Gowanda Rehab & Nursing Center|100 Miller St|||NY|14070
"Grace Medical Aesthetics|Lisa Witt|Grace Medical Aesthetics|800 Main Street South
Ste. 112"|Grace Medical Aesthetics|"800 Main Street South
Ste. 112"|||CT|06488
"Grande Ville Senior Living Community|Ted Ruff|Grande Ville Senior Living Community|555 Maiden Lane"|Grande Ville Senior Living Community|555 Maiden Lane|||NY|14616
"Grandview Villa Assisted Living|Shaina Pineiro|Grandview Villa Assisted Living|2544 Grandview Circle Southwest"|Grandview Villa Assisted Living|2544 Grandview Circle Southwest|||NC|28645
"Greater Rochester Internal Medicine|Lisa Witt|Greater Rochester Internal Medicine|1401 Stone road
Suite 201"|Greater Rochester Internal Medicine|"1401 Stone road
Suite 201"|||NY|14615-1537
"Great Lakes Physicians PC|Ted Ruff|HR Development - Harlem Road|3085 Harlem Rd"|HR Development - Harlem Road|3085 Harlem Rd|||NY|14225
"Great Lakes Physicians PC|Ted Ruff|Great Lakes Physicians PC|3085 Harlem Road
STE 200"|Great Lakes Physicians PC|"3085 Harlem Road
STE 200"|||NY|14225-2591
"Great Lakes Physicians PC|Ted Ruff|WNYUA - Jamestown|117 Foote Ave Ste 100"|WNYUA - Jamestown|117 Foote Ave Ste 100|||NY|14701
"Great Lakes Physicians PC|Ted Ruff|WNYUA - Procedure Suite NC|3850 Saunders Settlement Rd"|WNYUA - Procedure Suite NC|3850 Saunders Settlement Rd|||NY|14132
"Great Lakes Physicians PC|Ted Ruff|WNYUA/CCWNY Research|3085 Harlem Rd Ste 200"|WNYUA/CCWNY Research|3085 Harlem Rd Ste 200|||NY|14225
"Great Lakes Physicians PC|Ted Ruff|WNYUA - Clinic S|500 Sterling Dr - Side Entrance"|WNYUA - Clinic S|500 Sterling Dr - Side Entrance|||NY|14127
"Great Lakes Physicians PC|Ted Ruff|WNYUA - Lab|500 Sterling Dr"|WNYUA - Lab|500 Sterling Dr|||NY|14127
"Great Lakes Physicians PC|Ted Ruff|WNYUA - Corfu|24 East Main St"|WNYUA - Corfu|24 East Main St|||NY|14036
"Great Lakes Physicians PC|Ted Ruff|WNYUA - Warsaw|408 North Main St"|WNYUA - Warsaw|408 North Main St|||NY|14569
"Great Lakes Physicians PC|Ted Ruff|WNYUA - Dunkirk|504 Central Ave"|WNYUA - Dunkirk|504 Central Ave|||NY|14048
"Great Lakes Physicians PC|Ted Ruff|WNYUA- Lab Architect|3085 Harlem Rd Ste 200"|WNYUA- Lab Architect|3085 Harlem Rd Ste 200|||NY|14225
"Great Lakes Physicians PC|Ted Ruff|WNYUA- Lab|3086 Harlem Rd Ste 200"|WNYUA- Lab|3086 Harlem Rd Ste 200|||NY|14225
"Great Lakes Physicians PC|Ted Ruff|WNYUA - Path Lab|117 Foote Ave Ste 100"|WNYUA - Path Lab|117 Foote Ave Ste 100|||NY|14701
"Great Lakes Physicians PC|Ted Ruff|WNYUA - Procedure Suite N|3085 Harlem Rd Ste 200"|WNYUA - Procedure Suite N|3085 Harlem Rd Ste 200|||NY|14225
"Green Home - The|John Coyle|Green Home - The|37 Central Ave"|Green Home - The|37 Central Ave|||PA|16901
"Groton Community Health Center|Ted Ruff|Groton Community Health Center|120 Sykes St"|Groton Community Health Center|120 Sykes St|||NY|13073
